Brand,Category,Price_MRP,Discount_Percent,Outlet_Type,Region,Season,Store_Size_SqFt,Years_Since_Launch,Promotional_Days,Competitor_Presence,Sales_Volume
FRESHMART,Fruits & Veg,222.56650515876913,17.915653793778525,Supermarket_Traditional,Rural,Spring,48194.71865561313,5.358179103709421,26.0,1,3136.7648251233068
VALUEPACK,Fruits & Veg,118.50269626259006,12.370755151687586,Supermarket_Traditional,Rural,Spring,45706.369684309815,10.90368140928705,4.0,1,2843.557379915541
PREMIX,Household,350.01898492840553,20.095941113741425,Convenience_Store,Tier1_City,Winter,44488.92374452534,3.103098113977908,26.0,1,3342.030829263706
FRESHMART,Frozen,177.9297300929567,13.547184178281238,Hypermarket,Tier2_City,Spring,9480.383046407389,8.332710936439161,24.0,1,4052.1928502963306
FRESHMART,Health & Beauty,313.60022191897144,30.280474709894413,Supermarket_Traditional,Tier2_City,Monsoon,17145.31008837957,2.4849435494472187,23.0,0,3271.1660178205234
VALUEPACK,Beverages,314.04555853006605,21.755747859705643,Hypermarket,Tier1_City,Winter,40400.74526944284,6.3853522610350915,12.0,1,3618.3695804949243
PREMIX,Dairy,250.57841940629112,35.073910966164476,Hypermarket,Tier1_City,Winter,40582.59521243736,13.64058102562038,15.0,1,4243.536651712878
LUXEBRAND,Frozen,426.2533769952692,21.741756585977683,Convenience_Store,Tier1_City,Monsoon,35553.595345149486,19.834835974453426,25.0,0,3609.31144694694
LUXEBRAND,Snacks,169.23517769994936,9.530496533597201,Hypermarket,Metro,Summer,22954.493195153835,5.841344333624987,21.0,1,4430.625765352456
FRESHMART,Dairy,251.88466622798038,34.04367528928578,Supermarket_Traditional,Metro,Monsoon,16267.874262998419,9.993104520437443,26.0,1,3940.95490021965
PREMIX,Household,291.9614578659372,22.288761797201758,Hypermarket,Metro,Monsoon,48184.938872904626,9.512876178713906,25.0,0,4256.4211476868895
FRESHMART,Fruits & Veg,348.63112434528483,8.27364152574245,Supermarket_Modern,Metro,Winter,7823.851224528954,4.498919049943668,10.0,0,3458.054295592141
HEALTHYLINE,Health & Beauty,402.78733272751526,24.940312398248885,Supermarket_Modern,Metro,Monsoon,3143.948987135849,12.591311687752647,14.0,0,3798.2180248956283
FRESHMART,Frozen,227.66327729521524,14.308670597697102,Convenience_Store,Tier2_City,Summer,1447.395479503196,14.769393989617463,25.0,1,2998.313051875467
FRESHMART,Bakery,340.7211248434682,33.77622449168263,Supermarket_Traditional,Tier2_City,Summer,38976.31857205073,3.797170185292581,16.0,1,4073.9274662649827
LUXEBRAND,Snacks,117.77492888083361,18.131989545861714,Convenience_Store,Rural,Summer,3778.5521523702346,15.385366879035226,14.0,1,3579.7215956353393
LUXEBRAND,Frozen,469.69164524411536,29.05765432429667,Supermarket_Modern,Tier2_City,Winter,27393.53661912369,14.303071080114332,22.0,1,3732.6054298052277
LUXEBRAND,Health & Beauty,222.3764628894516,3.8214483054494863,Supermarket_Traditional,Tier1_City,Monsoon,18997.329612297817,4.749514735724842,24.0,1,3266.18145781438
HEALTHYLINE,Household,378.2846398893973,15.840973852093846,Hypermarket,Tier2_City,Spring,8198.486613538142,13.330004877240162,11.0,1,3362.3970094854108
LUXEBRAND,Beverages,59.153486846979945,39.32965745889595,Supermarket_Traditional,Tier1_City,Monsoon,37289.17885747295,8.479761907906928,3.0,1,4238.5681753672825
PREMIX,Snacks,142.33421430716317,32.338411579085935,Online,Tier2_City,Summer,3695.3347211527935,13.941617297394165,3.0,1,3604.463920286974
VALUEPACK,Household,269.1871449456101,6.397632094677146,Supermarket_Traditional,Metro,Monsoon,16601.298090687167,10.42584019248123,20.0,1,3193.838128625982
PREMIX,Frozen,445.21361047955594,11.110561979090203,Hypermarket,Tier2_City,Winter,28547.37004558446,1.9146158294469688,15.0,1,3711.6125383081167
PREMIX,Beverages,287.26481747780474,13.192632354254442,Online,Rural,Monsoon,20718.37044445636,15.952372774618066,14.0,0,3438.9399198434717
LUXEBRAND,Snacks,468.44171703224555,26.014622419817826,Convenience_Store,Metro,Winter,13698.261734300806,11.55639856966259,7.0,1,3605.475760963513
VALUEPACK,Beverages,267.70860346225834,30.279790379586224,Supermarket_Traditional,Metro,Spring,46374.04923059629,14.771097834315919,26.0,0,4226.756084289463
VALUEPACK,Beverages,270.70209353117747,29.98106435231639,Convenience_Store,Rural,Spring,46617.54903643454,3.3953637227249125,,1,3302.271328885081
VALUEPACK,Snacks,103.88605482523934,20.394962252256114,Supermarket_Traditional,Tier2_City,Winter,21388.632440852092,14.704176979458913,19.0,0,3634.902838163065
HEALTHYLINE,Snacks,411.1953098684989,32.43282151352605,Supermarket_Modern,Tier2_City,Monsoon,20293.476421309577,8.859657581813153,7.0,1,3490.242410849921
LUXEBRAND,Beverages,161.13443561017812,17.483123310299003,Supermarket_Modern,Rural,Summer,16061.867326848345,16.186073836488745,10.0,1,4048.1179054978597
VALUEPACK,Household,454.82562021754177,4.955222611822476,Hypermarket,Metro,Winter,42932.053452705666,12.38415163113675,20.0,0,3132.7947711430734
HEALTHYLINE,Health & Beauty,459.87089914867823,22.57767366615253,Supermarket_Modern,Rural,Monsoon,28827.849013750314,7.743140380126205,23.0,0,3503.7606136871213
FRESHMART,Fruits & Veg,474.48955034336734,38.092055384044265,Online,Tier1_City,Monsoon,5386.588432220306,4.83642209269831,16.0,0,3540.543114614216
FRESHMART,Snacks,284.1037200963905,31.719746055700455,Online,Tier1_City,Monsoon,42812.714452800006,16.50255920414561,2.0,0,3604.6284019971145
HEALTHYLINE,Frozen,354.69220315263993,23.148025907689696,Supermarket_Traditional,Tier2_City,Summer,27209.427227893037,11.64366060795399,6.0,0,3224.4712588800676
HEALTHYLINE,Dairy,400.3321460277486,25.872226413963876,Convenience_Store,Metro,Summer,21363.998401189514,19.761893379975028,11.0,0,3637.8479194294746
LUXEBRAND,Bakery,108.95657839270952,37.222481081422906,Online,Tier1_City,Summer,17555.382238534337,8.096284736563202,,1,4265.373637137352
LUXEBRAND,Beverages,320.43073774887375,17.133711777398418,Supermarket_Traditional,Rural,Winter,5871.902925334299,14.02866521013014,10.0,1,3432.8429362870625
FRESHMART,Beverages,65.43405558649025,13.255765557705494,Convenience_Store,Tier2_City,Winter,47878.4056636426,12.833596563753135,4.0,0,3344.0896576289324
VALUEPACK,Bakery,273.90473752492665,39.08966260001796,Supermarket_Modern,Tier2_City,Summer,37320.93235614278,13.114052476461525,5.0,1,3698.3112464398337
FRESHMART,Fruits & Veg,119.67920672910233,34.53772534041334,Supermarket_Traditional,Metro,Winter,7457.100591850054,15.002619326177484,13.0,1,4157.9643480177665
VALUEPACK,Bakery,132.31531668293812,12.921743384744095,Convenience_Store,Tier1_City,Summer,26052.17213760688,3.643057319676127,27.0,0,4049.347019671313
VALUEPACK,Snacks,214.27140501167068,18.551223894436912,Hypermarket,Tier2_City,Winter,28223.184691528062,11.443236835967149,28.0,1,4478.122499790918
LUXEBRAND,Bakery,244.59672502242634,16.60312516031196,Hypermarket,Rural,Monsoon,9226.549094507034,10.673463737494037,16.0,1,3991.3688539690993
PREMIX,Beverages,330.42759103948424,5.963827146857357,Online,Tier1_City,Summer,21933.85491425289,7.508065992720272,22.0,0,3366.444468188582
PREMIX,Bakery,83.49278829733205,38.312772952530366,Convenience_Store,Tier2_City,Winter,32641.55965724639,9.286855063865485,24.0,0,4297.580953295264
HEALTHYLINE,Dairy,276.66129255685007,16.17249724879035,Hypermarket,Tier2_City,Monsoon,14916.518018923243,10.857429456373128,24.0,1,3690.239206993736
LUXEBRAND,Frozen,132.1813086138955,35.01316330551632,Online,Tier1_City,Monsoon,17248.83878960747,7.09752398434186,2.0,1,3806.2095664675767
VALUEPACK,Snacks,308.28882876428383,7.574249107226603,Supermarket_Traditional,Tier1_City,Winter,6979.395376185395,6.570017808352407,3.0,0,3405.2927998582995
PREMIX,Bakery,336.8320755175326,21.91483242548879,Supermarket_Traditional,Metro,Monsoon,21248.79157196205,15.027178918663735,29.0,0,3902.4710202843703
VALUEPACK,Beverages,300.51916544878424,0.9584554049707927,Convenience_Store,Rural,Spring,29609.00695070644,2.2714447116751115,,1,2344.619180990638
PREMIX,Household,382.23297971523846,30.56881935369234,Convenience_Store,Metro,Summer,6709.751494266532,6.946298491571858,28.0,1,3602.525254275991
PREMIX,Frozen,201.0241599084056,23.236555929851136,Convenience_Store,Metro,Summer,31124.433582916743,13.420511776542105,3.0,0,3612.0924179829103
PREMIX,Snacks,394.29796623490887,25.023583338790107,Convenience_Store,Rural,Monsoon,20491.867522887806,4.9666863982898075,13.0,0,3232.1215823869784
LUXEBRAND,Beverages,244.74518676868715,2.0688353021861383,Hypermarket,Rural,Winter,34230.9304651496,11.873180070426063,20.0,1,3893.9088471536675
FRESHMART,Fruits & Veg,267.8830242451686,8.441533208344616,Hypermarket,Metro,Spring,16427.01180032447,6.741118691322433,6.0,0,3954.902421220441
VALUEPACK,Dairy,341.6459572674821,2.9732348941432063,Online,Tier1_City,Winter,28856.4626762886,17.022724193654,20.0,0,3250.896220805655
LUXEBRAND,Health & Beauty,58.26127279965078,11.55657263215247,Hypermarket,Rural,Summer,31027.339564730268,7.649797310453565,,1,4213.869139345507
LUXEBRAND,Fruits & Veg,344.29739963911175,25.097560307286038,Supermarket_Traditional,Metro,Monsoon,34834.86255816109,5.360814672887299,6.0,0,3506.0265492683093
LUXEBRAND,Health & Beauty,328.36331708245194,,Online,Tier1_City,Spring,38090.01019332767,11.071971764698436,0.0,0,3425.533590738411
LUXEBRAND,Dairy,189.43120253897595,24.48599286453561,Hypermarket,Tier2_City,Monsoon,7681.233785095491,3.577549747105628,27.0,0,4312.290538209204
LUXEBRAND,Bakery,88.60742820477026,21.970050855115772,Convenience_Store,Tier1_City,Spring,48296.89436781359,16.15219538069611,1.0,0,4200.397097898617
HEALTHYLINE,Snacks,90.9209524608685,10.921151827034375,Hypermarket,Metro,Monsoon,42338.62536703433,13.920536774180544,22.0,0,4282.044568775765
VALUEPACK,Bakery,465.45068614335287,9.78029989377701,Supermarket_Modern,Rural,Winter,28553.620347332246,15.639669189203401,2.0,0,3051.3915747940905
LUXEBRAND,Dairy,360.1756945516267,5.482387341463251,Online,Tier1_City,Summer,44627.58466813954,8.578685796145367,17.0,1,3761.9170558565347
VALUEPACK,Dairy,107.19617619683318,33.962834996139684,Hypermarket,Tier1_City,Monsoon,19739.215431056717,16.865064863243894,10.0,0,4292.250166018498
HEALTHYLINE,Dairy,210.52542618900785,24.65917434164978,Hypermarket,Tier1_City,Monsoon,2680.04102870054,10.377414484005913,11.0,0,4306.181708904599
HEALTHYLINE,Health & Beauty,316.6173472557184,7.460440500162391,Supermarket_Traditional,Rural,Spring,36624.53766252921,2.7992816634845075,13.0,1,2961.509907606816
VALUEPACK,Frozen,426.0072672907919,7.088375192849581,Convenience_Store,Rural,Winter,47223.863318412645,5.2565557308451325,8.0,1,2568.4347295764646
PREMIX,Beverages,69.64741792085384,34.92142406104547,Convenience_Store,Tier1_City,Winter,8930.878515189814,14.510003229036169,27.0,1,4055.8841930536723
FRESHMART,Snacks,156.484909161504,29.709234550532774,Supermarket_Traditional,Tier1_City,Spring,32549.823403800438,18.03202367736155,9.0,0,3753.124448595346
PREMIX,Bakery,450.387045632921,26.375963196214855,Supermarket_Traditional,Metro,Winter,40857.852471963524,2.808526255953565,12.0,1,4198.180751703747
PREMIX,Bakery,54.12449758271742,16.274564301571992,Supermarket_Modern,Rural,Summer,45348.28553026607,17.420081030847022,23.0,1,3938.610216094039
PREMIX,Fruits & Veg,140.62959625724932,10.479022571140701,Online,Tier1_City,Monsoon,14549.860196644115,16.182326754391454,23.0,1,3673.7897552922873
LUXEBRAND,Health & Beauty,481.5608791878347,39.17803052451295,Convenience_Store,Rural,Spring,7307.956659851846,7.774660139716624,2.0,0,3061.1180600900793
HEALTHYLINE,Dairy,326.030830934977,31.88958300091201,Supermarket_Traditional,Rural,Winter,13144.655579920805,14.096259283536472,26.0,1,4128.953992783544
PREMIX,Household,167.7521149868779,12.071168925451058,Supermarket_Traditional,Rural,Summer,29308.360409937643,4.552075532229131,25.0,0,3428.422882631908
HEALTHYLINE,Dairy,80.14599247813142,33.90259185113979,Online,Metro,Summer,46017.684568281045,16.454472698744965,8.0,0,4389.761845159632
VALUEPACK,Dairy,62.68610320124997,30.35727794458726,Supermarket_Traditional,Tier2_City,Winter,29544.254748726802,13.489441415131202,23.0,1,4411.390448746019
FRESHMART,Household,160.13528583661727,11.883221995119936,Supermarket_Modern,Rural,Winter,46061.44374096383,9.337758209874234,27.0,0,3306.1653555085595
VALUEPACK,Bakery,446.6686188150097,,Online,Rural,Spring,38731.81416086973,17.42582899538736,1.0,0,2967.131756839467
VALUEPACK,Fruits & Veg,237.16114443387926,7.438137815641066,Supermarket_Modern,Tier1_City,Winter,30321.083744222655,3.6454555247171294,22.0,0,3520.952005974388
LUXEBRAND,Beverages,374.15001612469683,4.442097775124374,Hypermarket,Rural,Spring,2068.1269539031505,17.069927016289753,7.0,0,3563.271032074114
FRESHMART,Household,463.228265920981,28.91048131358787,Convenience_Store,Tier2_City,Monsoon,17320.712625930923,1.4538417239230883,27.0,0,3093.671284905432
VALUEPACK,Health & Beauty,233.61820772126748,,Supermarket_Traditional,Rural,Summer,3815.5183040204065,15.310807682209129,6.0,1,3008.9633060940855
VALUEPACK,Frozen,136.07481696682868,32.80237462985014,Online,Metro,Spring,16789.87516342739,11.893917458161988,8.0,0,3599.486662330687
FRESHMART,Snacks,282.7030688856138,39.82434846057704,Supermarket_Modern,Tier1_City,Summer,4054.341409763599,14.237742191191575,12.0,0,4327.341502277954
FRESHMART,Health & Beauty,458.6376591769345,3.064792557185947,Convenience_Store,Tier2_City,Monsoon,9222.97721105306,8.834545988890246,6.0,0,2547.297355335495
VALUEPACK,Household,411.9684863619653,18.92140500334801,Convenience_Store,Metro,Winter,21123.609895878035,17.4243813919511,27.0,0,3069.234882616928
FRESHMART,Beverages,79.62342951341921,32.082502372432124,Supermarket_Traditional,Tier2_City,Spring,26229.352526216055,6.949831458656452,6.0,1,3861.226312445821
VALUEPACK,Bakery,361.6577600349118,31.55803586164934,Convenience_Store,Tier1_City,Winter,11639.942726349887,6.2241504187720205,0.0,1,2940.0183485485522
VALUEPACK,Frozen,307.35388510652916,30.39988633323874,Supermarket_Traditional,Rural,Summer,36896.29158364146,6.733262269209005,1.0,0,3202.645101952077
LUXEBRAND,Frozen,458.3584293558915,13.959797412076437,Hypermarket,Tier1_City,Spring,29927.86647148397,15.712913014009098,29.0,0,4522.203470139871
PREMIX,Frozen,105.11663758263376,18.154130227402092,Supermarket_Traditional,Tier1_City,Monsoon,34896.26600740061,10.410542895663536,,1,4029.968865183476
VALUEPACK,Dairy,290.3162509420955,23.79873429365881,Supermarket_Modern,Rural,Monsoon,36905.518373577244,11.204621191228785,28.0,0,3844.1618947415814
HEALTHYLINE,Snacks,445.75821208035154,38.95762334293029,Convenience_Store,Metro,Winter,36619.09659047015,16.801452949768247,,0,4105.911139278911
PREMIX,Bakery,234.51070403378435,13.101890837539717,Convenience_Store,Tier2_City,Monsoon,46875.46115864579,16.833945494015623,26.0,1,2991.0081015051214
PREMIX,Bakery,266.8977129797902,,Convenience_Store,Metro,Monsoon,12623.796361818684,4.073023986800441,29.0,1,3969.825189210471
PREMIX,Frozen,81.70730495013123,10.774276727219764,Supermarket_Traditional,Rural,Winter,14237.62632233214,11.445585784878025,16.0,0,3691.0577581574103
LUXEBRAND,Bakery,175.16463820200988,39.562978618948186,Online,Tier2_City,Winter,5615.852332105383,3.3943459222422616,27.0,1,4018.1944686385427
VALUEPACK,Snacks,196.0279921260263,26.810547473103668,Supermarket_Traditional,Rural,Spring,30036.73151412405,17.502040952700398,9.0,0,3553.166150463241
LUXEBRAND,Snacks,475.3051019351991,18.540459214342036,Supermarket_Modern,Metro,Spring,20364.089874255405,16.90310833985322,14.0,0,3819.1720354625695
VALUEPACK,Fruits & Veg,177.20031224352158,24.535617122544195,Supermarket_Traditional,Tier1_City,Winter,25313.74515272038,17.137628306201513,15.0,0,3441.44378279468
LUXEBRAND,Household,257.39093087134336,10.901246761608272,Convenience_Store,Tier2_City,Summer,9321.251427992851,14.392311507219368,,0,3768.8972349882233
LUXEBRAND,Household,352.08699060392587,10.966954300458664,Hypermarket,Rural,Summer,32803.95227799777,9.87066881480667,20.0,1,4072.0398214993984
HEALTHYLINE,Fruits & Veg,122.98251758354482,4.5421817537397535,Supermarket_Modern,Tier2_City,Spring,31331.948671333106,8.689703300546423,12.0,1,3336.0518881480048
LUXEBRAND,Beverages,268.8990742138435,4.5620119082159505,Hypermarket,Tier2_City,Spring,13974.436919668957,8.509266714358589,20.0,1,3617.0383734264324
FRESHMART,Household,382.34256776415845,13.906869658756452,Supermarket_Modern,Metro,Winter,23805.417830877628,2.2580429835664573,7.0,0,3385.182789802082
HEALTHYLINE,Snacks,440.0848458621797,30.514219115854864,Supermarket_Modern,Tier1_City,Summer,44820.745967256706,19.02853544282571,8.0,1,3960.255004188489
LUXEBRAND,Snacks,331.816673598092,24.3188467039265,Convenience_Store,Tier2_City,Winter,38901.45268196413,9.555237477745901,25.0,0,4182.405042773828
PREMIX,Household,351.07408189262657,4.1033824132408325,Supermarket_Traditional,Metro,Spring,12120.249961403255,18.672183086289206,0.0,1,2920.5817759127303
FRESHMART,Snacks,106.82756266305603,34.08946099903644,Convenience_Store,Tier2_City,Monsoon,44063.887772480564,17.705893244072808,25.0,0,3999.8644150778355
FRESHMART,Fruits & Veg,475.5994237608562,24.054705079602655,Convenience_Store,Tier1_City,Monsoon,4298.3356976556,16.743597368048274,3.0,0,3021.761604177399
FRESHMART,Frozen,109.65833486801705,38.43422307139119,Convenience_Store,Tier2_City,Monsoon,21282.499736715203,12.17786881178571,26.0,1,4080.36811611301
HEALTHYLINE,Frozen,398.60282173180923,26.807418696448302,Hypermarket,Tier1_City,Winter,4925.793149332407,2.929561833062171,17.0,0,3969.9951754940225
LUXEBRAND,Bakery,169.16734480024348,7.00699454816724,Supermarket_Modern,Metro,Summer,46286.49551513793,7.1543175414791875,29.0,0,4058.7739417089642
LUXEBRAND,Health & Beauty,470.11691466556323,18.95133449231289,Online,Metro,Spring,2994.419649182124,12.468137976435374,24.0,1,3488.7953560448386
PREMIX,Health & Beauty,373.9817927162658,25.939903901888165,Supermarket_Traditional,Tier1_City,Summer,8410.774509287688,1.2556603598787506,24.0,1,3626.2351942520077
PREMIX,Frozen,389.21617084026605,1.1305880419991077,Convenience_Store,Tier1_City,Summer,45836.957247991006,1.809987359701454,0.0,0,2779.3963643806865
FRESHMART,Dairy,148.5766278769475,0.5964105661923158,Supermarket_Modern,Metro,Spring,29525.724600130834,13.87560426181098,2.0,0,4003.3791718776006
PREMIX,Fruits & Veg,249.36798948582236,5.176120023942716,Supermarket_Traditional,Tier1_City,Summer,39964.21077971703,17.87585417853508,9.0,0,3437.738928164939
HEALTHYLINE,Snacks,328.0159375651789,10.06657740181883,Online,Tier1_City,Monsoon,1803.9312528279602,17.248099457140867,23.0,0,3307.998197716837
LUXEBRAND,Household,396.4881281929704,17.181964940827022,Online,Rural,Spring,21535.658457210546,4.194760253070829,1.0,1,2936.4826271534075
FRESHMART,Frozen,96.7817191605753,19.497618950391534,Convenience_Store,Tier2_City,Monsoon,49238.815883439755,18.313435599254483,17.0,1,3275.7658729955315
